VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,09/24/2018 12:26:51 AM,09/24/2018 12:45:05 AM,N,1,75,68,1,5.28,18,0.5,0.5,0,0,,0.3,19.3,2,1
1,09/24/2018 12:26:53 AM,09/24/2018 12:32:17 AM,N,1,129,83,1,1.2,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,09/24/2018 12:27:05 AM,09/24/2018 12:31:58 AM,N,1,223,223,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 12:27:06 AM,09/24/2018 12:32:14 AM,N,1,82,129,2,1.12,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:27:08 AM,09/24/2018 12:45:12 AM,N,1,41,48,1,4.11,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 12:27:10 AM,09/24/2018 01:03:13 AM,N,1,66,244,1,15.04,44,0.5,0.5,8.15,0,,0.3,53.45,1,1
2,09/24/2018 12:27:20 AM,09/24/2018 12:33:41 AM,N,1,42,116,1,1.45,7,0.5,0.5,1.66,0,,0.3,9.96,1,1
2,09/24/2018 12:27:33 AM,09/24/2018 12:35:07 AM,N,1,181,25,1,1.62,7.5,0.5,0.5,2.64,0,,0.3,11.44,1,1
1,09/24/2018 12:27:48 AM,09/24/2018 12:44:10 AM,N,1,66,61,1,4.4,16,0.5,0.5,3.45,0,,0.3,20.75,1,1
2,09/24/2018 12:27:58 AM,09/24/2018 12:38:37 AM,N,1,112,232,1,2.87,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 12:28:06 AM,09/24/2018 12:34:33 AM,N,1,255,112,1,1.14,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:28:09 AM,09/24/2018 12:39:08 AM,N,1,41,119,1,2.89,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 12:28:26 AM,09/24/2018 12:35:32 AM,N,1,255,80,1,1.35,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 12:28:51 AM,09/24/2018 12:36:28 AM,N,1,225,37,1,1.81,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 12:28:57 AM,09/24/2018 12:33:00 AM,N,1,82,260,1,0.59,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1
2,09/24/2018 12:29:03 AM,09/24/2018 12:38:03 AM,N,1,82,135,1,4,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,09/24/2018 12:29:04 AM,09/24/2018 12:43:54 AM,N,5,244,48,1,7.68,25,0,0,0,0,,0,25,1,2
2,09/24/2018 12:29:05 AM,09/24/2018 12:42:24 AM,N,1,255,107,1,3.82,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1
2,09/24/2018 12:29:12 AM,09/24/2018 12:39:13 AM,N,1,28,215,1,3.57,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,09/24/2018 12:29:41 AM,09/24/2018 12:43:46 AM,N,1,129,173,1,2.1,11,0.5,0.5,0,0,,0.3,12.3,2,1
1,09/24/2018 12:29:44 AM,09/24/2018 12:42:35 AM,N,1,82,95,1,3.4,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,09/24/2018 12:30:05 AM,09/24/2018 12:38:02 AM,N,1,260,129,1,1.1,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
2,09/24/2018 12:30:19 AM,09/24/2018 12:38:49 AM,N,1,80,112,2,1.43,8,0.5,0.5,1.7,0,,0.3,11,1,1
2,09/24/2018 12:30:21 AM,09/24/2018 12:37:03 AM,N,1,255,112,1,1.16,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 12:30:22 AM,09/24/2018 12:34:29 AM,N,1,166,166,1,0.79,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,09/24/2018 12:30:23 AM,09/24/2018 12:44:24 AM,N,1,260,82,1,2.2,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 12:30:26 AM,09/24/2018 12:38:00 AM,N,1,82,223,3,2.3,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:30:30 AM,09/24/2018 12:36:21 AM,N,1,167,147,1,0.76,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 12:30:37 AM,09/24/2018 12:38:53 AM,N,1,260,157,1,1.57,8,0.5,0.5,2.32,0,,0.3,11.62,1,1
2,09/24/2018 12:30:39 AM,09/24/2018 12:35:40 AM,N,1,82,129,1,0.55,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 12:30:53 AM,09/24/2018 12:34:14 AM,N,1,62,188,1,0.76,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,09/24/2018 12:31:05 AM,09/24/2018 12:46:18 AM,N,1,255,146,6,3.9,14.5,0.5,0.5,2,0,,0.3,17.8,1,1
1,09/24/2018 12:31:07 AM,09/24/2018 12:40:40 AM,N,1,130,130,1,1.9,8.5,0.5,0.5,1,0,,0.3,10.8,1,1
1,09/24/2018 12:31:25 AM,09/24/2018 12:38:34 AM,N,1,82,173,1,1.1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 12:31:27 AM,09/24/2018 12:31:33 AM,N,1,61,153,1,20.1,57,0.5,0.5,0,0,,0.3,58.3,1,1
1,09/24/2018 12:31:30 AM,09/24/2018 12:45:00 AM,N,1,188,37,1,4.2,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,1
2,09/24/2018 12:31:46 AM,09/24/2018 12:50:17 AM,N,1,226,95,1,4.82,18,0.5,0.5,3.86,0,,0.3,23.16,1,1
1,09/24/2018 12:31:51 AM,09/24/2018 12:38:06 AM,N,1,7,7,2,1.2,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 12:32:00 AM,09/24/2018 12:42:39 AM,N,1,41,74,1,1.5,9,0.5,0.5,0,0,,0.3,10.3,1,1
2,09/24/2018 12:32:10 AM,09/24/2018 12:38:35 AM,N,1,82,129,1,2.33,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:32:18 AM,09/24/2018 12:46:30 AM,N,1,42,126,1,4.73,15,0.5,0.5,0,0,,0.3,16.3,1,1
2,09/24/2018 12:32:23 AM,09/24/2018 12:42:22 AM,N,1,193,223,1,2.27,10,0.5,0.5,0,0,,0.3,11.3,1,1
2,09/24/2018 12:32:30 AM,09/24/2018 01:22:17 AM,N,1,205,116,1,20.28,61,0.5,0.5,0,5.76,,0.3,68.06,1,1
1,09/24/2018 12:32:39 AM,09/24/2018 12:43:47 AM,N,1,145,7,2,1.6,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:32:53 AM,09/24/2018 12:41:23 AM,N,1,223,260,1,3.51,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 12:32:54 AM,09/24/2018 12:45:30 AM,N,1,75,142,1,2.93,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,09/24/2018 12:32:54 AM,09/24/2018 12:44:17 AM,N,1,41,116,1,2.03,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 12:33:15 AM,09/24/2018 12:40:38 AM,N,1,255,256,1,1.41,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:33:17 AM,09/24/2018 12:44:05 AM,N,1,226,82,2,1.63,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:33:19 AM,09/24/2018 12:43:34 AM,N,1,152,244,1,1.78,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 12:33:42 AM,09/24/2018 12:39:24 AM,N,1,95,196,1,1.29,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 12:33:44 AM,09/24/2018 12:44:06 AM,N,1,66,231,1,2.22,10,0.5,0.5,0,0,,0.3,11.3,2,1
1,09/24/2018 12:34:06 AM,09/24/2018 12:49:24 AM,N,1,89,227,2,3.9,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,09/24/2018 12:34:25 AM,09/24/2018 12:39:56 AM,N,1,33,195,1,1.3,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 12:34:33 AM,09/24/2018 12:54:32 AM,N,1,95,95,1,1.93,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:34:38 AM,09/24/2018 12:45:32 AM,N,1,255,226,2,2.45,10.5,0.5,0.5,3.54,0,,0.3,15.34,1,1
2,09/24/2018 12:34:43 AM,09/24/2018 12:44:59 AM,N,1,260,157,6,1.86,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:34:50 AM,09/24/2018 12:39:26 AM,N,1,179,7,1,0.83,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,09/24/2018 12:34:56 AM,09/24/2018 12:46:35 AM,N,1,33,79,2,3.15,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 12:35:05 AM,09/24/2018 12:40:34 AM,N,1,112,80,1,1.27,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,09/24/2018 12:35:05 AM,09/24/2018 12:40:35 AM,N,1,152,244,2,0.2,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
1,09/24/2018 12:35:07 AM,09/24/2018 12:51:12 AM,N,1,255,146,2,4.2,15,0.5,0.5,2,0,,0.3,18.3,1,1
2,09/24/2018 12:35:11 AM,09/24/2018 12:41:19 AM,N,1,74,43,1,1.09,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,09/24/2018 12:35:16 AM,09/24/2018 12:42:08 AM,N,1,66,52,5,1.45,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
2,09/24/2018 12:35:17 AM,09/24/2018 12:46:17 AM,N,1,74,239,1,2.97,11.5,0.5,0.5,3.2,0,,0.3,16,1,1
2,09/24/2018 12:35:43 AM,09/24/2018 12:43:49 AM,N,1,166,243,1,3.74,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,09/24/2018 12:35:52 AM,09/24/2018 12:38:23 AM,N,1,112,255,1,0.49,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 12:35:53 AM,09/24/2018 01:09:53 AM,N,1,255,7,1,9.39,31.5,0.5,0.5,0,0,,0.3,32.8,2,1
2,09/24/2018 12:36:00 AM,09/24/2018 12:40:03 AM,N,1,166,74,1,1.36,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,09/24/2018 12:36:01 AM,09/24/2018 12:40:28 AM,N,1,74,166,1,1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 12:36:57 AM,09/24/2018 12:44:39 AM,N,1,82,129,2,1.23,7,0.5,0.5,0,0,,0.3,8.3,1,1
2,09/24/2018 12:37:13 AM,09/24/2018 12:42:37 AM,N,1,42,74,1,1.27,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:37:43 AM,09/24/2018 12:47:15 AM,N,1,7,223,1,1.52,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 12:38:16 AM,09/24/2018 12:44:12 AM,N,1,82,82,2,0.92,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:38:40 AM,09/24/2018 12:45:02 AM,N,1,255,112,1,1.29,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 12:38:49 AM,09/24/2018 12:42:41 AM,N,1,41,74,1,0.65,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 12:39:08 AM,09/24/2018 12:44:18 AM,N,1,255,256,1,0.98,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 12:39:09 AM,09/24/2018 12:53:21 AM,N,1,145,223,1,2.73,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 12:39:19 AM,09/24/2018 12:54:45 AM,N,1,95,130,6,0.67,10,0.5,0.5,0,0,,0.3,11.3,1,1
2,09/24/2018 12:39:21 AM,09/24/2018 12:51:32 AM,N,1,95,102,1,4.13,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
1,09/24/2018 12:39:30 AM,09/24/2018 12:45:22 AM,N,1,7,7,4,0.7,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 12:39:53 AM,09/24/2018 12:47:02 AM,N,1,181,228,1,1.56,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:40:07 AM,09/24/2018 12:51:02 AM,N,1,75,166,1,2.26,9.5,0.5,0.5,0,0,,0.3,10.8,1,1
1,09/24/2018 12:40:18 AM,09/24/2018 12:53:40 AM,N,1,7,53,1,6.8,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,09/24/2018 12:40:19 AM,09/24/2018 12:47:35 AM,N,1,80,112,1,1.8,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 12:40:25 AM,09/24/2018 12:52:28 AM,N,1,25,61,1,2.8,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 12:40:54 AM,09/24/2018 12:48:38 AM,N,1,82,173,1,1.1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
1,09/24/2018 12:40:58 AM,09/24/2018 12:46:50 AM,N,1,256,34,1,1.7,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:41:01 AM,09/24/2018 12:47:31 AM,N,1,82,129,1,0.77,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,09/24/2018 12:41:12 AM,09/24/2018 12:48:29 AM,N,1,7,7,2,1.62,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,09/24/2018 12:41:21 AM,09/24/2018 01:01:28 AM,N,1,129,102,1,4.1,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,09/24/2018 12:41:35 AM,09/24/2018 12:57:39 AM,N,1,166,244,1,3.45,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
1,09/24/2018 12:41:44 AM,09/24/2018 12:45:41 AM,N,1,65,40,1,0.9,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 12:41:44 AM,09/24/2018 12:49:13 AM,N,1,95,135,6,1.55,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 12:42:10 AM,09/24/2018 12:49:11 AM,N,1,66,65,1,1.11,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 12:42:19 AM,09/24/2018 12:56:40 AM,N,1,17,148,5,4.62,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1
2,09/24/2018 12:42:26 AM,09/24/2018 12:44:53 AM,N,1,135,121,1,0.72,4.5,0.5,0.5,0,0,,0.3,5.8,1,1
2,09/24/2018 12:42:27 AM,09/24/2018 12:54:44 AM,N,1,41,247,1,3.4,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
1,09/24/2018 12:42:37 AM,09/24/2018 12:50:02 AM,N,1,7,223,1,1.6,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:43:14 AM,09/24/2018 12:47:50 AM,N,1,260,260,1,0.86,5,0.5,0.5,0.7,0,,0.3,7,1,1
2,09/24/2018 12:43:21 AM,09/24/2018 12:48:40 AM,N,1,82,129,2,0.85,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 12:43:25 AM,09/24/2018 01:02:44 AM,N,1,255,7,1,3.78,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 12:43:34 AM,09/24/2018 12:48:28 AM,N,1,130,10,1,1.44,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,09/24/2018 12:43:38 AM,09/24/2018 12:57:49 AM,N,1,256,37,1,2.62,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 12:43:39 AM,09/24/2018 12:55:20 AM,N,1,97,195,1,2.67,11,0.5,0.5,2.2,0,,0.3,14.5,1,1
2,09/24/2018 12:43:42 AM,09/24/2018 12:58:11 AM,N,1,244,239,1,5.24,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1
1,09/24/2018 12:43:45 AM,09/24/2018 12:50:02 AM,N,1,256,225,1,1.5,7,0.5,0.5,2.05,0,,0.3,10.35,1,1
2,09/24/2018 12:43:46 AM,09/24/2018 12:56:30 AM,N,1,256,189,1,2.74,12,0.5,0.5,3.32,0,,0.3,16.62,1,1
1,09/24/2018 12:43:56 AM,09/24/2018 12:52:05 AM,N,1,244,116,2,1.2,7.5,0.5,0.5,2,0,,0.3,10.8,1,1
1,09/24/2018 12:44:02 AM,09/24/2018 12:56:48 AM,N,1,49,256,1,2.3,11,0.5,0.5,3.05,0,,0.3,15.35,1,1
2,09/24/2018 12:44:27 AM,09/24/2018 12:58:14 AM,N,1,255,263,1,6,18,0.5,0.5,3.86,0,,0.3,23.16,1,1
2,09/24/2018 12:44:30 AM,09/24/2018 12:51:55 AM,N,1,130,132,1,5.47,16,0.5,0.5,0,0,,0.3,17.3,1,1
2,09/24/2018 12:44:35 AM,09/24/2018 12:46:25 AM,N,1,260,260,5,0.25,3.5,0.5,0.5,1.44,0,,0.3,6.24,1,1
2,09/24/2018 12:44:35 AM,09/24/2018 12:58:00 AM,N,1,255,146,1,4.09,14.5,0.5,0.5,3,0,,0.3,18.8,1,1
2,09/24/2018 12:44:39 AM,09/24/2018 12:56:04 AM,N,1,95,157,1,5.67,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
2,09/24/2018 12:44:52 AM,09/24/2018 01:00:33 AM,N,1,77,91,5,3.02,13,0.5,0.5,0,0,,0.3,14.3,1,1
2,09/24/2018 12:44:58 AM,09/24/2018 01:00:58 AM,N,1,255,61,1,3.26,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,09/24/2018 12:45:11 AM,09/24/2018 12:54:41 AM,N,1,82,82,1,1.25,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:46:32 AM,09/24/2018 01:13:54 AM,N,1,130,71,1,12.06,36,0.5,0.5,0,0,,0.3,37.3,2,1
2,09/24/2018 12:46:37 AM,09/24/2018 12:51:31 AM,N,1,65,148,1,1.8,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:46:46 AM,09/24/2018 01:05:39 AM,N,1,255,226,1,4.52,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1
2,09/24/2018 12:47:04 AM,09/24/2018 01:01:09 AM,N,1,256,17,1,2.51,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
1,09/24/2018 12:47:05 AM,09/24/2018 12:53:24 AM,N,1,260,129,2,1,6,0.5,0.5,0,0,,0.3,7.3,2,1
1,09/24/2018 12:47:08 AM,09/24/2018 12:54:24 AM,N,1,40,181,1,2,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 12:47:11 AM,09/24/2018 01:08:52 AM,N,1,255,225,1,4.15,17,0.5,0.5,0,0,,0.3,18.3,2,1
1,09/24/2018 12:47:19 AM,09/24/2018 12:58:21 AM,N,1,244,247,1,0.1,8,0.5,0.5,0,0,,0.3,9.3,1,1
2,09/24/2018 12:47:41 AM,09/24/2018 01:09:26 AM,N,1,7,173,5,4.03,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,09/24/2018 12:47:49 AM,09/24/2018 12:59:38 AM,N,1,66,255,5,5.49,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,09/24/2018 12:47:52 AM,09/24/2018 12:48:00 AM,N,5,28,28,1,0,8,0,0,0,0,,0,8,2,2
2,09/24/2018 12:47:57 AM,09/24/2018 12:55:59 AM,N,1,7,223,4,1.52,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:48:38 AM,09/24/2018 12:51:40 AM,N,1,255,255,1,0.67,4,0.5,0.5,0,0,,0.3,5.3,2,1
1,09/24/2018 12:48:42 AM,09/24/2018 12:56:40 AM,N,1,7,226,1,1.3,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 12:48:59 AM,09/24/2018 01:04:17 AM,N,1,95,173,2,2.81,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,09/24/2018 12:49:14 AM,09/24/2018 12:57:42 AM,N,1,82,70,1,3.21,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 12:49:17 AM,09/24/2018 12:59:12 AM,N,1,100,166,1,5.31,16,0.5,0.5,3,0,,0.3,20.3,1,1
2,09/24/2018 12:49:39 AM,09/24/2018 01:08:12 AM,N,1,7,48,1,5.04,18,0.5,0.5,3.86,0,,0.3,23.16,1,1
2,09/24/2018 12:49:45 AM,09/24/2018 01:00:24 AM,N,1,112,49,1,2.8,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
1,09/24/2018 12:49:51 AM,09/24/2018 01:12:48 AM,N,1,255,170,1,6.2,21.5,0.5,0.5,3.2,0,,0.3,26,1,1
2,09/24/2018 12:50:05 AM,09/24/2018 01:00:37 AM,N,1,116,42,4,1.96,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,09/24/2018 12:50:09 AM,09/24/2018 12:50:23 AM,N,5,157,157,1,0,12,0,0,1,0,,0,13,1,2
2,09/24/2018 12:50:18 AM,09/24/2018 01:04:38 AM,N,1,256,217,1,2.12,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 12:50:39 AM,09/24/2018 12:59:35 AM,N,1,129,157,1,1.98,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 12:50:45 AM,09/24/2018 01:14:11 AM,N,1,7,189,1,10.25,31,0.5,0.5,0,0,,0.3,32.3,2,1
2,09/24/2018 12:50:47 AM,09/24/2018 01:06:51 AM,N,1,7,70,1,3.42,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 12:51:28 AM,09/24/2018 12:56:37 AM,N,1,82,129,1,0.79,5.5,0.5,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 12:51:32 AM,09/24/2018 12:57:32 AM,N,1,212,213,5,1.17,6.5,0.5,0.5,0,0,,0.3,7.8,1,1
2,09/24/2018 12:51:49 AM,09/24/2018 01:02:08 AM,N,1,25,61,1,2.31,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 12:52:02 AM,09/24/2018 12:57:36 AM,N,1,82,129,1,0.93,6,0.5,0.5,1,0,,0.3,8.3,1,1
2,09/24/2018 12:52:03 AM,09/24/2018 12:55:13 AM,N,1,146,7,1,0.45,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 12:52:21 AM,09/24/2018 01:10:35 AM,N,1,80,188,1,4.17,16,0.5,0.5,0,0,,0.3,17.3,2,1
1,09/24/2018 12:52:28 AM,09/24/2018 01:12:10 AM,N,1,7,100,1,5.2,18.5,0.5,0.5,3,0,,0.3,22.8,1,1
2,09/24/2018 12:52:45 AM,09/24/2018 12:59:12 AM,N,1,145,226,1,1.54,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,09/24/2018 12:52:48 AM,09/24/2018 01:02:24 AM,N,1,97,188,1,2.4,9.5,0.5,0.5,2.15,0,,0.3,12.95,1,1
2,09/24/2018 12:52:55 AM,09/24/2018 01:03:52 AM,N,1,25,257,5,5.51,17,0.5,0.5,3.66,0,,0.3,21.96,1,1
2,09/24/2018 12:53:16 AM,09/24/2018 01:00:21 AM,N,1,7,129,2,2.21,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,09/24/2018 12:53:25 AM,09/24/2018 01:09:17 AM,N,1,80,7,1,6.37,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
2,09/24/2018 12:53:34 AM,09/24/2018 01:16:46 AM,N,1,41,144,1,8.61,27.5,0.5,0.5,0,0,,0.3,28.8,2,1
2,09/24/2018 12:53:58 AM,09/24/2018 01:08:33 AM,N,1,7,82,1,2.23,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 12:54:12 AM,09/24/2018 01:00:53 AM,N,1,166,244,2,2.08,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 12:54:23 AM,09/24/2018 01:11:10 AM,N,1,7,160,1,3.79,15,0.5,0.5,0,0,,0.3,16.3,2,1
1,09/24/2018 12:54:48 AM,09/24/2018 01:10:28 AM,N,1,74,32,1,7.4,22,0.5,0.5,0,0,,0.3,23.3,2,1
1,09/24/2018 12:54:52 AM,09/24/2018 01:12:50 AM,N,1,256,37,1,3.4,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 12:54:55 AM,09/24/2018 01:06:51 AM,N,1,74,70,1,6.24,19,0.5,0.5,0,5.76,,0.3,26.06,2,1
2,09/24/2018 12:55:01 AM,09/24/2018 01:28:48 AM,N,1,260,166,1,9.91,32,0.5,0.5,8.32,0,,0.3,41.62,1,1
2,09/24/2018 12:55:10 AM,09/24/2018 01:00:39 AM,N,1,82,129,2,0.88,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:55:22 AM,09/24/2018 12:59:53 AM,N,1,7,7,1,1.08,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 12:55:30 AM,09/24/2018 01:01:06 AM,N,1,41,42,1,1.46,7,0.5,0.5,2.08,0,,0.3,10.38,1,1
2,09/24/2018 12:55:31 AM,09/24/2018 12:58:11 AM,N,1,82,129,2,0.22,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 12:55:35 AM,09/24/2018 01:05:38 AM,N,1,255,80,5,1.97,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,09/24/2018 12:55:45 AM,09/24/2018 01:08:42 AM,N,1,41,233,1,6.05,19,0.5,0.5,2,0,,0.3,22.3,1,1
1,09/24/2018 12:55:52 AM,09/24/2018 12:58:49 AM,N,1,223,7,4,0.5,4,0.5,0.5,1.55,0,,0.3,6.85,1,1
1,09/24/2018 12:56:02 AM,09/24/2018 01:09:04 AM,N,1,7,82,1,2.7,11.5,0.5,0.5,2.55,0,,0.3,15.35,1,1
2,09/24/2018 12:56:15 AM,09/24/2018 01:04:38 AM,N,1,129,129,1,1.12,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,09/24/2018 12:56:19 AM,09/24/2018 01:02:09 AM,N,1,129,129,1,0.81,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,09/24/2018 12:56:45 AM,09/24/2018 01:06:19 AM,N,1,49,80,1,3.18,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 12:56:58 AM,09/24/2018 01:09:02 AM,N,1,129,260,1,1.83,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,09/24/2018 12:57:26 AM,09/24/2018 01:17:35 AM,N,1,82,262,2,8.13,25,0.5,0.5,0,5.76,,0.3,32.06,2,1
2,09/24/2018 12:57:44 AM,09/24/2018 01:09:50 AM,N,1,119,94,2,1.91,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 12:58:43 AM,09/24/2018 01:12:32 AM,N,1,75,69,1,4.12,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 12:58:47 AM,09/24/2018 01:10:51 AM,N,1,75,48,1,3.99,13,0.5,0.5,2.86,0,,0.3,17.16,1,1
2,09/24/2018 12:58:49 AM,09/24/2018 01:26:14 AM,N,1,75,10,2,15.81,43.5,0.5,0.5,0,5.76,,0.3,50.56,1,1
